id,gene,biotype,logFC,logCPM,F,PValue,FDR,mC_1,mC_2,mC_3,mdlc_1,mdlc_2,mdlc_3,Prp19_1,Prp19_2,Prp19_3
FBgn0003429,slo,protein_coding,-1.930547281,2.554174139,234.6843402,6.23E-10,1.56E-08,6.322802229,6.866779008,7.127479433,9.235963912,8.814881691,8.160641918,1.765680685,1.954870136,1.603457352
FBgn0265728,lncRNA:CR44535,ncRNA,-1.925779888,3.828483422,417.7164388,1.47E-11,1.14E-09,29.5467087,28.85452151,31.16790888,5.217207276,4.616037282,4.583109324,7.829399879,7.795640664,7.945490163
FBgn0033371,CNT1,protein_coding,-1.922281332,7.546691738,241.6516407,2.95E-09,4.68E-08,369.3338587,379.0251268,348.1799098,112.8624743,77.73918181,105.8949648,86.95977373,103.7988362,98.55279666
FBgn0265526,lncRNA:CR44376,ncRNA,-1.92227432,2.002068922,95.86049069,1.64E-07,1.19E-06,8.825326247,7.639511173,9.954769375,0.968807403,0.760367657,0.734844533,2.857614793,2.45550761,1.651321751
FBgn0052081,CG32081,protein_coding,-1.922048713,9.276994264,322.2869511,8.01E-11,3.55E-09,1170.443782,1188.023017,1186.649141,398.5745421,315.2497765,388.4813637,269.1966065,347.0371289,319.2555385
FBgn0052301,CG32301,protein_coding,-1.92108587,5.098970718,175.4641126,3.74E-08,3.56E-07,53.06076287,57.21730437,53.44763081,32.8246301,27.75005503,40.30042123,13.17290722,12.73049576,17.32691228
FBgn0034997,CG3376,protein_coding,-1.920833988,4.538158891,108.849552,1.43E-06,7.39E-06,45.96423341,48.82262313,51.58534402,9.72395579,6.654899231,7.406459371,9.688011126,15.78200037,13.18664181
FBgn0031301,CG14339,protein_coding,-1.920466328,5.47430136,354.8921643,4.28E-11,2.27E-09,75.48676313,82.22572715,80.80631671,33.64273413,28.81995289,35.60128382,18.07499438,21.86116969,23.07064011
FBgn0267122,lncRNA:CR45562,ncRNA,-1.919757578,2.618203544,201.6297628,1.64E-09,3.14E-08,9.127563447,9.940145572,9.497662618,5.604730237,6.338640116,6.555586754,2.74145159,2.074069535,2.728270719
FBgn0046113,GluRIIC,protein_coding,-1.915629212,3.188947693,262.9411414,3.00E-10,9.36E-09,15.88558724,18.63338242,17.04838905,5.611906589,5.356218188,5.453319955,5.227344133,4.124299189,4.307795872
FBgn0085395,Shawl,protein_coding,-1.912127525,3.036464905,258.4666021,3.35E-10,1.01E-08,14.90633872,13.62818545,14.35653815,6.910826144,5.867615904,6.207502502,3.322267605,4.005099791,4.068473879
FBgn0267748,lncRNA:CR46079,ncRNA,-1.905873076,1.023822569,72.67929991,8.34E-07,4.72E-06,3.385056643,3.336797984,4.198610213,1.191274289,1.325596712,1.58571715,0.999003545,1.215833865,0.694033779
FBgn0267430,Pzl,protein_coding,-1.902076845,4.974099534,490.9004573,5.09E-12,5.85E-10,57.93282654,65.15537115,69.80189478,13.09684082,12.3139187,12.66639919,15.89112616,17.87990978,17.82948847
FBgn0031248,CG11912,protein_coding,-1.900964938,1.25753473,80.13577393,4.73E-07,2.92E-06,5.549074996,4.618830893,3.978521774,1.019041861,0.962235177,1.276308926,1.231329951,0.977435068,1.579525153
FBgn0264516,CG43915,protein_coding,-1.90085876,3.242058962,191.1034979,2.31E-09,3.93E-08,16.45379318,18.94950013,22.0596335,4.635922834,3.546139428,3.828926777,5.180878852,5.435492573,4.762507658
FBgn0030769,CG13012,protein_coding,-1.900799609,1.505749973,62.03431131,2.20E-06,1.07E-05,4.811616228,3.916347107,5.790018922,1.973496562,2.684838011,1.953139416,1.068701467,1.811830858,1.00515237
FBgn0052016,4E-T,protein_coding,-1.897431853,6.564037623,782.6185152,2.31E-13,9.36E-11,177.8484581,181.3988756,190.4442189,52.96864774,51.76556095,49.15723165,49.97340991,50.6359045,46.9310428
FBgn0031460,CG15399,protein_coding,-1.895855362,3.156806901,169.7937666,4.88E-09,6.91E-08,17.62647352,16.4029964,16.96373965,4.894271475,4.844820471,5.414643927,5.645531664,3.552142076,4.499253466
FBgn0032163,TbCMF46,protein_coding,-1.895061313,4.760642436,286.6549886,1.74E-10,6.39E-09,48.95033695,50.93007449,49.65533772,20.20142845,16.82902222,16.6887061,11.56985501,15.80584025,12.82765882
FBgn0259167,CG42272,protein_coding,-1.893679785,2.749257889,171.3569324,4.60E-09,6.63E-08,11.14650794,13.39987822,14.42425767,4.212518117,3.08857305,3.403490468,3.624291932,3.575981956,3.278711302
FBgn0050222,CG30222,protein_coding,-1.891167056,6.698590147,467.7566306,6.99E-12,6.84E-10,193.1658394,199.4000227,222.3231827,51.5046721,45.4538365,56.83442322,54.85226444,54.73636381,56.16887173
FBgn0267159,lncRNA:CR45599,ncRNA,-1.890586311,1.170136839,60.17822553,2.44E-06,1.17E-05,4.473110564,4.372961568,3.758433335,1.499857387,1.238120787,1.102266799,1.649517482,0.83439579,0.909423573
FBgn0264430,lncRNA:CR43848,ncRNA,-1.889218431,1.206978891,80.36446078,4.65E-07,2.88E-06,4.67863186,5.303752585,3.944662014,0.990336457,1.049711102,0.754182547,1.57981956,1.025114827,1.148745566
FBgn0030374,CG15734,protein_coding,-1.888965795,4.856863646,336.1236316,6.10E-11,2.94E-09,53.08494185,55.37328443,49.99393531,19.50532239,16.68098604,22.91554662,14.54363301,13.87480999,14.35931957
FBgn0033248,Dic3,protein_coding,-1.88886655,6.20473653,199.8517011,1.69E-08,1.82E-07,147.9874227,161.8522643,158.142008,28.76281535,20.94711962,19.49271814,39.40255844,47.2268017,39.72745082
FBgn0039881,CG1971,protein_coding,-1.888745626,7.00568594,286.9371145,3.87E-10,1.12E-08,246.6739134,310.1817157,266.5270991,42.50552778,32.71599602,35.38856566,80.66372813,73.04539142,68.61361535
FBgn0267062,lncRNA:CR45506,ncRNA,-1.886020631,3.532517759,184.1008286,2.93E-09,4.67E-08,21.76107842,23.86688663,22.68603905,5.992253199,6.022381002,4.95053159,7.178885943,6.436767521,4.858236455
FBgn0027608,CG2082,protein_coding,-1.878218142,6.382691733,594.598246,1.43E-12,2.72E-10,172.2752041,178.3781954,163.1871123,35.27894219,30.05134476,31.69500499,44.51373937,46.94072314,48.31911036
FBgn0051004,mesh,protein_coding,-1.8778265,4.028882149,211.3284839,1.22E-09,2.53E-08,18.88378027,20.51252655,19.67252043,24.42112292,24.27120478,22.064674,4.344503791,6.55596692,5.169355046
FBgn0058470,CG40470,protein_coding,-1.877140907,2.596629082,250.9235892,4.05E-10,1.16E-08,11.20695538,11.38023733,13.23916607,2.741366134,2.947265787,2.842688062,3.322267605,3.361423039,3.063321509
FBgn0051459,CG31459,protein_coding,-1.876908259,7.07960568,377.4655795,2.86E-11,1.71E-09,255.3783447,277.955272,283.5077686,62.72130893,52.22312733,62.84854558,71.62623094,83.34421946,67.41700539
FBgn0264865,lncRNA:CR44056,ncRNA,-1.875557984,1.317930176,113.3270478,5.97E-08,5.22E-07,4.074157459,3.126052848,3.572204657,2.454312089,2.610819921,3.016730188,0.929305624,1.072794587,0.933355772
FBgn0264840,lncRNA:CR44048,ncRNA,-1.874613335,4.169828552,394.6835218,2.13E-11,1.44E-09,37.17517563,40.76162168,41.69829417,3.394414087,2.933807952,3.248786356,11.52338973,10.17962864,10.91308287
FBgn0034219,mthl4,protein_coding,-1.869814579,2.284575783,80.92107277,6.18E-07,3.66E-06,6.395339157,9.729400436,9.023625981,3.968522178,3.310627322,4.118996987,2.973777996,2.169429053,1.723118349
FBgn0032110,CG3748,protein_coding,-1.868649681,7.110529069,29.39288883,0.001340065,0.003001352,293.2547107,350.9960237,308.6825,15.90279412,6.903869171,6.961685049,86.84361053,99.45997814,74.62059737
FBgn0038507,CG5863,protein_coding,-1.867711592,1.87448897,99.20073478,1.34E-07,1.00E-06,5.379822164,9.02691665,7.466077031,1.614679006,1.762976338,1.527703108,2.183868216,2.050229655,1.747050548
FBgn0265812,lncRNA:CR44601,ncRNA,-1.867503869,3.529350854,176.035995,3.88E-09,5.86E-08,20.58839808,22.30386021,26.46140227,5.0521512,4.723699959,5.491995983,7.318281786,6.55596692,5.121490647
FBgn0265546,lncRNA:CR44396,ncRNA,-1.867310206,2.67947272,126.8374696,3.00E-08,2.96E-07,12.14993545,12.34615254,13.34074535,3.738878942,2.247458385,3.132758272,3.461663448,3.146864121,3.757355288
FBgn0039887,CG2053,protein_coding,-1.85831411,5.350195783,235.8441919,1.67E-09,3.16E-08,81.31389635,80.68026283,83.85369509,18.39298796,13.82119618,20.94306919,21.69928631,22.29028753,23.81253829
FBgn0050114,CG30114,protein_coding,-1.858198596,1.003675204,39.26566803,2.93E-05,0.000100152,2.889387634,3.898785012,3.927732134,1.334801311,1.561108818,1.082928785,1.486888998,0.548317233,0.909423573
FBgn0032791,CG18094,protein_coding,-1.857809491,1.680987699,110.630707,6.91E-08,5.82E-07,5.536985508,6.410164548,5.028174327,2.289256012,1.998488444,2.494603809,1.881843888,1.287353504,1.507728555
FBgn0037548,CG7900,protein_coding,-1.856599694,2.46338616,233.0419266,6.51E-10,1.61E-08,9.018758055,7.569262794,8.532659464,5.611906589,5.369676022,5.917432291,2.230333497,2.360148091,2.34535553
FBgn0031407,CG4270,protein_coding,-1.855939191,6.685571978,369.6553157,3.28E-11,1.87E-09,199.7304314,211.5529922,201.6010097,53.51405042,41.24153426,49.09921761,57.12906321,60.95857241,51.21490647
FBgn0034739,CG3927,protein_coding,-1.855555452,7.088821486,726.3464007,3.80E-13,1.33E-10,237.0748599,238.7742389,232.2440923,109.2886515,101.6806696,109.8592577,69.41913009,62.86576279,63.37246371
FBgn0035379,spz5,protein_coding,-1.854688393,2.122218516,136.2540455,1.93E-08,2.04E-07,7.435035126,7.305831375,8.735818023,3.057125584,3.256795983,2.417251753,2.021239731,2.503187369,1.962440341
FBgn0031751,CG9016,protein_coding,-1.853447753,9.900184704,158.9765893,4.05E-08,3.81E-07,2044.138991,1903.362256,1790.06392,535.0830934,403.9570935,335.127783,475.9903404,558.5922214,553.1927865
FBgn0038655,CG14297,protein_coding,-1.852991522,7.726602067,238.9039414,2.51E-09,4.20E-08,395.1932735,334.7686482,462.4904588,131.6358089,118.2809087,133.3356067,101.4569415,126.1129637,102.5255417
FBgn0004003,wbl,protein_coding,-1.851502083,3.160945766,35.67669168,0.000323454,0.000840317,17.81990533,16.43812059,16.23575481,4.327339735,3.364458661,8.005937806,5.320274695,5.077894378,3.589829893
FBgn0263340,lncRNA:CR43421,ncRNA,-1.848436941,1.595679694,134.9835162,2.04E-08,2.14E-07,5.258927284,5.28619049,5.146683486,1.923262105,2.46278374,2.301223669,1.486888998,1.263513624,1.603457352
FBgn0039734,Tace,protein_coding,-1.848175895,4.177397116,217.067558,1.03E-09,2.24E-08,25.72643048,33.59628707,26.41061263,16.82136706,16.15613049,19.7247743,7.109188021,8.653876334,8.04121896
FBgn0267619,lncRNA:CR45957,ncRNA,-1.847503768,2.111163396,117.0858231,4.89E-08,4.45E-07,7.144887414,8.201498202,7.449147151,3.437472194,2.906892283,2.939378132,2.671753668,2.002549895,1.651321751
FBgn0037672,sage,protein_coding,-1.844636085,4.300116703,215.7485776,1.07E-09,2.32E-08,34.60011468,38.16243168,36.12836368,13.49871649,12.83877425,11.27406218,8.201122129,12.03913925,10.0754559
FBgn0027491,Cdk5alpha,protein_coding,-1.842099556,2.707517875,161.3944205,6.71E-09,8.97E-08,9.707858872,11.4856099,10.44573589,5.855902527,5.039959073,6.903671007,3.322267605,2.622386768,2.871863914
FBgn0033644,Tret1-2,protein_coding,-1.837074768,4.184639354,246.6122412,4.53E-10,1.25E-08,35.24085755,37.7585035,34.50309521,10.02536254,7.899748935,7.773881638,8.805170784,10.89482503,10.38657449
FBgn0022709,Adk1,protein_coding,-1.835097844,7.140938203,227.0813067,3.46E-09,5.32E-08,278.1549401,322.2468747,267.3228035,64.68045279,46.12672824,48.19033095,78.27076615,85.84740683,79.07198644
FBgn0033889,CG6701,protein_coding,-1.83494502,7.815182896,644.2627261,8.43E-13,2.07E-10,432.1871069,466.6599791,455.6507873,101.7965409,88.98993157,101.6986158,123.3885542,128.5684713,127.7022154
FBgn0011589,Elk,protein_coding,-1.834507909,3.131603205,278.3339241,2.07E-10,7.20E-09,11.42456617,12.85545328,12.61276052,10.1043024,9.649267438,11.15803409,3.601059292,3.24222364,3.494101096
FBgn0265059,lncRNA:CR44170,ncRNA,-1.833879155,3.294919906,248.3068869,4.33E-10,1.21E-08,20.32242934,21.3555071,20.23120647,3.250887065,2.482970491,3.094082244,6.086951835,5.69773125,5.576202434
FBgn0032078,C1GalTA,protein_coding,-1.832320274,2.383509416,165.0087857,5.84E-09,7.99E-08,9.683679896,8.605426379,11.24144025,2.827482348,2.772313936,3.1714343,2.462659903,3.099184362,2.728270719
FBgn0033442,CG1690,protein_coding,-1.829335157,8.523784596,364.0541309,3.62E-11,2.01E-09,727.0980774,745.5109179,700.4060609,202.5309818,176.1428687,148.941384,200.451223,207.8599112,203.1604397
FBgn0085308,CG34279,protein_coding,-1.826908211,3.153631925,79.61334522,1.74E-06,8.72E-06,18.25512689,21.56625223,17.09917869,3.006891126,1.736060669,2.185195585,4.507132275,6.675166318,4.858236455
FBgn0263498,lncRNA:CR43487,ncRNA,-1.82631893,1.982353928,80.33041099,4.66E-07,2.89E-06,6.770113285,6.164295222,4.53720781,4.635922834,3.102030885,4.776489464,1.417191076,1.716471339,1.794914946
FBgn0263648,lncRNA:CR43639,ncRNA,-1.824327574,3.713647422,162.3120204,6.47E-09,8.69E-08,25.53299868,29.03014246,27.62956398,4.908624177,4.393983011,3.113420258,7.248583864,8.248598379,7.70616817
FBgn0033303,Cyp6a15Psi,pseudogene,-1.823234601,1.949551218,150.5917955,1.03E-08,1.25E-07,5.669969877,5.461811436,4.791156009,4.241223521,4.185386574,5.221263787,1.440423717,1.454232662,1.603457352
FBgn0038386,CG5478,protein_coding,-1.823180595,5.249984528,153.3112295,1.10E-07,8.53E-07,81.04792762,95.60804328,75.71042287,7.484934235,5.140892833,6.033460376,22.0942412,27.58274082,21.63470815
FBgn0028899,CG31817,protein_coding,-1.822066725,8.733201858,284.5076572,2.33E-10,7.77E-09,751.2891429,986.726288,908.5589341,164.072916,140.4190467,130.2221864,241.8053233,262.786994,243.8691107
FBgn0051716,Cnot4,protein_coding,-1.821585768,7.790141391,683.5068206,5.69E-13,1.67E-10,389.4024088,436.8571044,398.2415646,144.3953612,140.5199804,135.7915345,111.8651644,120.486752,114.0608618
FBgn0028481,CG4341,protein_coding,-1.821095884,1.748551674,60.51897772,3.00E-06,1.39E-05,5.053405988,7.218020901,6.010107361,2.260550608,2.0590487,2.107843529,2.509125184,1.239673745,1.411999758
FBgn0038532,CG14322,protein_coding,-1.820873316,5.856462356,658.7345691,7.27E-13,1.88E-10,103.0145273,110.2372681,115.6310796,33.62838142,33.57056851,31.86904711,32.38630098,31.1348829,29.55626612
FBgn0031753,CG13999,protein_coding,-1.820425107,2.564829867,57.99604034,1.01E-05,3.97E-05,8.982489591,15.73563681,13.12065691,1.980672914,1.285223208,1.334322968,4.344503791,3.480622437,2.871863914
FBgn0033499,CG12914,protein_coding,-1.818791731,4.587611641,312.9072483,9.71E-11,4.08E-09,49.97794343,42.30708601,46.77725813,13.54895095,11.94382824,11.9895687,12.17390367,14.99528434,12.25328603
FBgn0266780,lncRNA:CR45245,ncRNA,-1.817003052,2.608787492,161.0657071,6.79E-09,9.04E-08,11.42456617,11.30998896,13.10372703,2.942303966,3.236609231,2.359237711,3.786920416,3.051504603,3.326575701
FBgn0038512,CG14330,protein_coding,-1.816974313,2.696731328,216.5642097,1.04E-09,2.26E-08,11.94441415,12.22321788,13.61162343,3.394414087,2.752127184,3.384152454,3.693989854,3.432942678,3.589829893
FBgn0263765,lncRNA:CR43682,ncRNA,-1.815907364,1.757412622,104.7312101,9.63E-08,7.69E-07,7.447124614,5.654994478,5.214403006,1.980672914,2.045590866,2.436589767,1.835378607,1.478072542,1.890643744
FBgn0004197,Ser,protein_coding,-1.813455727,3.208659798,133.642154,2.17E-08,2.26E-07,16.35707728,17.47428418,15.42312058,6.709888312,5.874344821,6.884332993,3.601059292,5.959969927,4.451389067
FBgn0029890,Fum2,protein_coding,-1.813214938,6.893270797,412.1055007,1.61E-11,1.19E-09,184.4251396,222.0024385,184.2648127,110.6521582,98.76031952,101.0604613,52.73809414,60.07649686,55.25944815
FBgn0041100,park,protein_coding,-1.812651566,2.80791599,228.2863966,7.43E-10,1.78E-08,12.16202494,12.32859044,13.78092223,4.212518117,4.42089868,4.815165492,3.415198167,4.05277955,3.422304498
FBgn0039504,CG14260,protein_coding,-1.812335633,4.448497764,148.3897066,4.41E-08,4.09E-07,44.70692666,48.50650543,41.86759297,9.28619837,5.618645963,7.793219652,12.63855648,13.46953203,12.34901483
FBgn0038603,PKD,protein_coding,-1.80986731,3.858009916,403.9316994,1.83E-11,1.31E-09,27.06836365,28.52084171,26.22438395,8.432212585,8.552453915,7.947923764,7.899097801,7.509562108,7.921557964
FBgn0050026,CG30026,protein_coding,-1.80880024,3.299839909,75.67698629,2.70E-06,1.27E-05,16.85274629,15.50732958,17.52242569,8.618797715,9.69636986,5.530672011,4.088944744,6.031489566,4.116338277
FBgn0263328,lncRNA:CR43409,ncRNA,-1.801338293,1.536484472,81.44950236,4.30E-07,2.70E-06,4.49728954,4.847138124,3.758433335,3.071478286,2.933807952,2.591293879,1.533354279,1.335033264,0.885491374
FBgn0263582,lncRNA:CR43607,ncRNA,-1.800732173,2.404673822,196.7986636,1.92E-09,3.45E-08,9.586963992,10.66019145,9.853190096,3.250887065,2.705024763,2.591293879,2.997010636,2.860785565,2.776135117
FBgn0037525,CG17816,protein_coding,-1.800724313,4.325119656,339.4984066,5.71E-11,2.83E-09,35.73652656,43.3432496,35.84055573,11.18075507,10.76626771,10.17179538,10.54761883,10.72794587,11.70284545
FBgn0039668,Trc8,protein_coding,-1.800433308,7.877578982,234.928026,2.33E-09,3.95E-08,445.7877809,520.9970999,440.6678436,121.0291619,92.40822157,91.27542619,122.2036895,147.7357345,134.1160448
FBgn0086200,CR42490,pseudogene,-1.79991979,2.669055281,157.1918711,7.91E-09,1.03E-07,9.188010887,10.95874706,9.751610816,5.583201184,5.571543542,7.058375119,3.275802323,2.765426046,2.536813124
FBgn0042189,CG17376,protein_coding,-1.799812366,9.17327972,132.5183844,3.35E-07,2.19E-06,1211.789831,1104.603067,1073.659123,357.166996,259.7496664,214.9807019,310.016356,346.8940896,316.7665898
FBgn0266249,lncRNA:CR44944,ncRNA,-1.798807603,1.277307329,93.90680758,1.85E-07,1.31E-06,4.448931588,4.706641366,5.265192646,1.162568884,0.794012244,1.063590771,1.440423717,1.478072542,1.220542164
FBgn0032785,CG10026,protein_coding,-1.793473334,2.975785909,118.3786352,4.59E-08,4.22E-07,15.71633441,14.26042086,14.74592538,4.894271475,3.922958798,3.944954861,3.15963912,5.268613415,4.475321267
FBgn0004228,mex1,protein_coding,-1.791911999,2.970696,156.4242614,8.16E-09,1.05E-07,16.47797216,14.41847971,16.45584325,2.927951264,2.758856102,3.55819458,4.646528118,5.268613415,3.757355288
FBgn0085390,Dgk,protein_coding,-1.78940048,7.494105326,309.8250482,1.21E-10,4.77E-09,325.1830485,358.2140446,289.9919126,141.4387045,117.0226011,108.5636107,91.04871848,94.28672424,96.25530553
FBgn0034463,CG15125,protein_coding,-1.788958745,5.094436643,347.5880534,4.90E-11,2.49E-09,62.11578939,66.27934521,63.08073247,21.09847234,18.26228161,20.8270411,16.23961577,20.95525426,18.21240366
FBgn0013300,ProtA,protein_coding,-1.788546554,6.727301298,477.6160986,6.10E-12,6.30E-10,194.0846405,195.3080546,223.2035365,56.33435642,52.80181422,54.16577728,57.59371602,64.58223413,55.13978716
FBgn0266259,CG44954,protein_coding,-1.786792376,1.896167933,112.9766241,6.08E-08,5.29E-07,5.863401685,6.849216914,7.195198953,2.612191814,2.395494566,2.417251753,2.416194621,1.716471339,1.627389551
FBgn0051068,CG31068,protein_coding,-1.785919654,6.244715794,331.1743694,6.71E-11,3.13E-09,121.1487593,134.0514685,125.6027789,64.89574332,55.04254369,70.77713133,38.89144035,32.899034,38.62656965
FBgn0260996,CG42597,protein_coding,-1.785231751,5.604857409,445.8413185,9.59E-12,8.75E-10,99.8229025,99.68244924,100.2587487,18.92403795,14.83726269,17.2301705,29.85394316,28.53633601,28.57504595
FBgn0037975,CG3397,protein_coding,-1.783739303,1.224806726,90.05378301,2.38E-07,1.63E-06,4.521468516,4.03928177,4.503348051,1.370683067,1.184289449,1.276308926,1.045468827,1.144314226,1.603457352
FBgn0265156,lncRNA:CR44225,ncRNA,-1.781904293,3.035357232,127.9924208,2.83E-08,2.83E-07,14.57992254,17.49184627,15.72785842,4.456514056,2.940536869,4.409067198,4.483899634,5.125574137,4.283863672
FBgn0086691,UK114,protein_coding,-1.781197956,4.65196023,207.6419892,2.22E-09,3.83E-08,31.43266883,39.0756606,37.14415648,26.54532285,26.00053653,34.09291872,11.47692445,9.345232845,10.48230329
FBgn0266069,lncRNA:CR44822,ncRNA,-1.77774967,3.001042526,157.2395254,7.90E-09,1.03E-07,15.78887134,17.87821235,16.20189505,3.071478286,2.234000551,2.107843529,4.507132275,5.077894378,4.953965252
FBgn0051644,CG31644,protein_coding,-1.777183095,7.095049959,182.8698581,2.43E-08,2.49E-07,269.2812559,285.6825937,251.5272255,78.36575441,57.88887571,52.03859574,84.40418327,76.88361206,73.99836019
FBgn0052088,sunn,protein_coding,-1.771936955,1.873876426,113.8370812,5.81E-08,5.11E-07,5.271016772,5.584746099,5.536070724,3.502059354,3.707633444,3.983630889,1.97477445,1.573432061,1.244474363
FBgn0266027,asRNA:TS15,ncRNA,-1.769676311,1.732401801,86.95162292,2.93E-07,1.95E-06,4.79952674,5.883301708,5.959317721,2.877716806,2.967452539,2.011153459,1.649517482,1.883350497,1.34020316
FBgn0037521,CG2993,protein_coding,-1.763909187,1.413147935,78.82555456,5.21E-07,3.17E-06,3.663114867,4.109530148,4.401768771,2.899245859,2.556988582,2.146519557,0.906072983,1.478072542,1.196609964
FBgn0037553,CG18249,protein_coding,-1.762272064,2.006654964,125.4291715,3.21E-08,3.13E-07,7.277871782,8.447367527,7.66923559,2.124199936,1.668771496,1.798435304,2.160635575,2.002549895,2.728270719
FBgn0266956,lncRNA:CR45407,ncRNA,-1.75993042,1.011331918,61.88649027,2.08E-06,1.02E-05,3.312519715,3.740726161,4.164750453,1.306095907,1.123729193,0.850872617,1.417191076,0.929755309,0.957287971
FBgn0264746,CG44004,protein_coding,-1.758579642,3.03101553,146.9154682,1.21E-08,1.41E-07,11.593819,13.08376051,15.81250782,6.69553561,6.439573876,7.483811427,4.669760759,3.504462317,3.781287487
FBgn0038282,dpr9,protein_coding,-1.758080605,2.205118027,150.9125962,1.02E-08,1.24E-07,7.543840518,9.29034807,9.12520526,2.705484378,2.314747558,2.533279837,2.602055746,2.240948692,2.823999516
FBgn0263256,CG43394,protein_coding,-1.750857178,2.824725552,167.2484817,5.36E-09,7.48E-08,10.10681198,9.430844827,11.08907133,7.5782268,7.529658482,8.237993974,3.624291932,2.860785565,2.608609722
FBgn0013301,ProtB,protein_coding,-1.74616921,8.860221244,355.5907745,4.22E-11,2.25E-09,762.8225144,815.5661135,914.5521116,326.6100929,317.40303,301.943751,221.523228,274.3970154,247.1956864
FBgn0261584,CG42694,protein_coding,-1.743811017,3.187613836,196.1905252,1.95E-09,3.49E-08,15.71633441,18.26457844,18.4366392,4.980387689,3.822025038,4.834503506,5.134413571,5.459332453,5.049694049
FBgn0259211,grh,protein_coding,-1.743606147,3.637132071,245.2218323,4.70E-10,1.28E-08,22.80077439,18.65094452,19.1138344,11.65439425,10.59804478,10.42318956,5.715229585,5.864610408,6.509558206
FBgn0038558,CG12347,protein_coding,-1.742190768,4.965204735,477.275371,6.12E-12,6.30E-10,65.16234037,61.67807641,59.42387841,13.03225366,12.0043885,13.84601804,19.65481394,17.71303062,18.30813245
FBgn0033326,CG14743,protein_coding,-1.738540869,3.526703067,117.1389533,6.69E-08,5.67E-07,14.10843251,16.36787221,14.54276683,15.07751374,11.86308124,17.53957872,3.763687776,4.291178347,5.432609238
FBgn0033518,Prx2540-2,protein_coding,-1.735445623,6.436704794,373.2139814,3.08E-11,1.79E-09,181.1005304,169.8078932,162.7638653,40.32391703,33.28795399,37.72846536,46.16325685,53.28213115,54.82866857
FBgn0265106,lncRNA:CR44208,ncRNA,-1.733565527,4.899936372,394.2998205,2.15E-11,1.44E-09,56.15567181,52.24723159,57.71396054,18.68004201,16.81556439,16.70804412,17.54064365,17.56999134,14.83796356
FBgn0263250,CG43393,protein_coding,-1.733401119,2.992171361,219.0225689,9.69E-10,2.16E-08,14.03589558,14.31310714,14.67820586,5.152620116,4.764073463,5.317953857,3.717222495,4.434217626,4.786439857
FBgn0034684,CG13501,protein_coding,-1.732957819,6.224690681,278.4336596,2.67E-10,8.58E-09,116.2766957,138.2839333,127.3296266,61.81708869,52.14238032,61.84296885,34.10551639,43.62697986,37.14277329
FBgn0260967,CG42590,protein_coding,-1.732793842,3.354640776,207.6545008,1.36E-09,2.75E-08,19.34318082,17.3864737,22.29665181,5.188501871,4.710242125,5.04722166,6.528372006,5.864610408,5.36081264
FBgn0267539,CR45879,pseudogene,-1.730640406,1.724598556,105.9570124,8.98E-08,7.25E-07,2.055212962,2.669438387,2.370183185,6.229072786,6.601067892,6.516910726,0.650513937,0.83439579,0.646169381
FBgn0034470,Obp56d,protein_coding,-1.729952929,1.557844808,42.59006398,2.20E-05,7.82E-05,2.381629138,5.145693733,4.757296249,3.042772882,2.933807952,4.041644931,1.370725795,1.191993985,1.124813366
FBgn0034156,CG5348,protein_coding,-1.729683632,5.416194201,150.0067516,8.64E-08,7.01E-07,57.01402545,47.24203461,52.63499658,59.20489687,50.88407278,69.13340014,12.7082544,16.92631459,17.68589527
FBgn0032315,CG14069,protein_coding,-1.729061855,1.278923675,58.13186413,2.96E-06,1.38E-05,5.113853428,4.864700218,5.722299403,0.581284442,0.27588561,0.444774323,1.57981956,1.740311219,1.411999758
FBgn0028372,isopeptidase-T-3,protein_coding,-1.727252492,7.622949696,318.1371593,8.72E-11,3.76E-09,340.9477408,390.756606,341.8989244,143.2040869,114.7886006,117.8071814,99.11044476,115.2419785,109.8966591
FBgn0267827,lncRNA:CR46148,ncRNA,-1.725266528,1.45776008,73.00010336,8.13E-07,4.61E-06,5.258927284,4.320275284,6.07782688,1.39221212,1.567837736,1.024914743,1.55658692,1.835670737,1.34020316
FBgn0263780,CG17684,protein_coding,-1.723255373,1.870188979,54.67120441,5.77E-06,2.45E-05,6.213996837,5.865739613,8.227921626,2.160081692,2.341663228,1.566379136,1.370725795,2.169429053,2.608609722
FBgn0038397,CG10185,protein_coding,-1.721588541,2.945858526,257.1373066,3.46E-10,1.03E-08,12.44008316,12.87301538,12.95135812,5.942018741,6.170417183,6.864994979,3.786920416,3.742861114,4.068473879
FBgn0032929,Mcm10,protein_coding,-1.720705519,4.238525104,352.088011,4.50E-11,2.35E-09,34.3825039,33.85971849,34.62160437,10.89370102,12.12550901,12.37632898,10.57085147,11.18090358,9.453218718
FBgn0035091,CG3829,protein_coding,-1.719246302,3.995479002,225.8863893,7.96E-10,1.86E-08,22.05122613,26.76463225,26.79999987,15.35021508,13.7135335,15.33504512,7.736469317,6.746685957,8.471998547
FBgn0265686,lncRNA:CR44493,ncRNA,-1.71767508,3.75683501,42.85547931,0.0001341,0.00038268,29.02686071,28.01154097,29.05167389,4.10487285,2.81268744,2.281885655,6.598069928,12.13449877,7.442913978
