id_gene,gene,biotype,logFC,logCPM,F,PValue,FDR,mC_1,mC_2,mC_3,mdlc_1,mdlc_2,mdlc_3,Prp19_1,Prp19_2,Prp19_3,id_string
FBgn0033520,Prx2540-1,protein_coding,-1.865673158,3.0142934930000003,78.34114662,2e-06,6.87e-06,14.64036998,13.7862443,16.04952614,3.494883003,3.653802105,5.1245737160000004,4.739458681,3.885900392,7.107863188,7227.FBpp0087356
FBgn0037520,CG18268,protein_coding,-1.8640243669999998,4.37955475,308.0961574,1.0699999999999999e-10,2.64e-09,39.26665706,39.37421621,46.82804777,11.10899156,11.36514136,12.00890671,8.66577494,10.25114827,7.993354562,7227.FBpp0081269
FBgn0265346,lncRNA:CR44300,ncRNA,-1.863530771,2.2083976730000003,42.44712423,6.54e-05,0.000155045,6.891008166000001,5.1632558269999995,4.367909011,1.57879725,1.7293317519999998,1.1602808409999998,4.739458681,10.13194888,6.198439615,
FBgn0259167,CG42272,protein_coding,-1.861586573,2.749257889,171.71585819999999,4.54e-09,3.99e-08,11.14650794,13.39987822,14.42425767,4.212518117,3.08857305,3.403490468,3.6242919319999998,3.575981956,3.278711302,7227.FBpp0288891
FBgn0033138,Tsp42Eq,protein_coding,-1.860835442,3.323535258,276.26700510000006,2.18e-10,4.18e-09,19.66959699,19.66954601,16.69286157,5.590377535,4.764073463,5.066559674,5.668764304,6.3414080020000005,6.294168412,7227.FBpp0088129
FBgn0267665,lncRNA:CR46003,ncRNA,-1.859739477,1.3646682209999998,118.42004479999999,4.5700000000000006e-08,2.57e-07,4.992958548,5.813053329,4.791156009,1.44962293,1.514006397,1.314984954,0.78990978,1.1443142259999999,0.909423573,
FBgn0266772,lncRNA:CR45237,ncRNA,-1.8580934930000002,1.720267814,125.404706,3.21e-08,1.92e-07,6.3348917170000005,7.516576511,6.856601355,2.289256012,1.5745666530000002,1.8371113319999999,1.022236186,0.83439579,0.861559174,
FBgn0039038,CG6688,protein_coding,-1.857726833,1.755922068,123.14223729999999,3.59e-08,2.1e-07,6.093101957000001,7.112648334,5.248262766,1.837145891,1.413072637,1.856449346,2.2767987780000003,2.360148091,1.962440341,7227.FBpp0083736
FBgn0263327,lncRNA:CR43408,ncRNA,-1.8568003430000002,2.039263091,126.7513433,3.01e-08,1.8100000000000002e-07,10.44531764,7.340955564,7.381427632,2.619368165,2.240729468,2.069167501,1.417191076,1.335033264,1.531660754,
FBgn0266306,lncRNA:CR44971,ncRNA,-1.851412975,2.654150777,60.14199605,1e-05,2.8899999999999998e-05,14.06007456,8.201498202,12.44346172,3.487706652,2.71175368,3.442166496,2.880847433,5.220933656000001,3.853084085,
FBgn0050075,CG30075,protein_coding,-1.8509345730000002,2.285208597,91.01437903,2.58e-07,1.16e-06,8.281299287000001,7.218020901,10.29336697,2.619368165,1.9042836019999998,2.649307921,4.460666993,3.409102798,2.847931715,7227.FBpp0086683
FBgn0014343,mirr,protein_coding,-1.850714002,3.506274325,251.12733340000003,4.03e-10,6.3900000000000005e-09,21.86988381,22.9712198,21.7210359,6.343894403999999,6.964429427000001,5.085897688,5.738462226,5.67389137,5.4326092379999995,7227.FBpp0075643
FBgn0035598,CG4669,protein_coding,-1.850455196,9.618304904,359.54402539999995,3.9299999999999996e-11,1.36e-09,1314.078989,1396.7133880000001,1357.979526,414.04675519999995,324.96633310000004,389.33223639999994,572.7078232000001,670.1151787,633.5092473,7227.FBpp0076874
FBgn0030576,CG15890,protein_coding,-1.848904721,1.83481116,66.95314153,1.78e-06,6.19e-06,5.609522437000001,6.814092724,7.059759914,1.8156168369999999,1.58129557,2.030491473,1.6959827630000002,3.385262918,1.9145759430000002,7227.FBpp0073756
FBgn0034327,CG14505,protein_coding,-1.8473073580000001,5.947787856000001,396.8243598,2.0600000000000002e-11,9.42e-10,106.7260001,116.85817779999999,109.63790220000001,35.60187799,27.11080789,29.85789365,44.28141297,43.91305842,41.28304377,7227.FBpp0110100
FBgn0261085,Syt12,protein_coding,-1.84695324,1.116085191,130.61431240000002,2.5e-08,1.55e-07,3.5301304989999998,3.8109745389999996,3.250536939,1.004689159,1.016066515,0.9088866590000001,2.021239731,2.026389775,1.8667115440000002,7227.FBpp0073598
FBgn0264263,lncRNA:CR43763,ncRNA,-1.841817091,2.403898293,80.65138431,7.420000000000001e-07,2.9e-06,9.925469656,6.778968535,8.041692947,2.84183505,1.5745666530000002,2.513941823,5.11118093,5.72157113,5.097558448,
FBgn0266415,lncRNA:CR45055,ncRNA,-1.838954473,2.3118470159999998,151.7328399,9.87e-09,7.21e-08,9.695769384,9.729400436,8.464939945,2.798776943,2.1397957080000003,2.88136409,3.15963912,3.0038248430000003,2.488948726,
FBgn0037525,CG17816,protein_coding,-1.837703149,4.325119656,359.55643419999996,3.9299999999999996e-11,1.36e-09,35.73652656,43.34324960000001,35.84055573,11.18075507,10.76626771,10.17179538,10.54761883,10.72794587,11.70284545,7227.FBpp0112115
FBgn0011278,lbe,protein_coding,-1.8375515409999998,1.671910997,105.83122649999999,9.039999999999999e-08,4.6799999999999996e-07,4.388484148,6.919465292000001,5.959317721000001,1.542915494,1.6216690740000002,1.6630692059999999,2.300031419,1.8356707369999998,2.273558932,7227.FBpp0083490
FBgn0022382,Pka-R2,protein_coding,-1.837281938,7.004150682000001,496.0229388,4.75e-12,3.86e-10,239.16634130000003,243.93749469999997,236.79823,74.92110586,67.24207079,59.154984899999995,77.13236676,80.24503509,76.34371572,7227.FBpp0087524
FBgn0024315,Picot,protein_coding,-1.836925869,5.355414939,334.4754037,6.29e-11,1.82e-09,71.43678465,74.56865389,80.99254539,21.39270274,23.28878285,18.7578736,22.60535929,28.17873781,26.899791999999998,7227.FBpp0086261
FBgn0050093,COX6AL,protein_coding,-1.8367856409999999,6.863969772999999,391.0991356,2.27e-11,9.95e-10,166.2788181,166.2779122,160.1566638,52.73900450000001,39.6265941,45.56036104,135.4462946,146.6152602,135.8391631,7227.FBpp0086341
FBgn0265067,lncRNA:CR44178,ncRNA,-1.836273831,4.187906089,318.1226801,8.720000000000001e-11,2.2899999999999997e-09,28.82133942,29.539443199999997,35.18029041,8.647503119,8.047785116,9.533640914,15.38000807,14.70920578,14.04820098,
FBgn0052016,4E-T,protein_coding,-1.836214824,6.564037623,743.0973507,3.27e-13,1.1e-10,177.8484581,181.3988756,190.4442189,52.96864774,51.76556095,49.15723165,49.97340991,50.635904499999995,46.93104279999999,7227.FBpp0302771
FBgn0035087,CG2765,protein_coding,-1.83573496,6.8169607679999995,709.1379567,4.46e-13,1.26e-10,183.9778285,188.9505763,182.7241936,54.84167538,52.07509115,48.673781299999995,97.97204537,100.1513347,105.2777447,7227.FBpp0300893
FBgn0052313,CG32313,protein_coding,-1.834544983,6.143745904,287.0635687,3.11e-10,5.37e-09,122.5753189,134.0339064,120.20214720000001,41.89553793,31.97581511,31.67566697,49.29966333,56.30979587,48.12765276,7227.FBpp0305590
FBgn0265944,lncRNA:CR44731,ncRNA,-1.831802207,1.038759754,104.8243767,9.58e-08,4.9e-07,3.7598307710000003,4.425647852,3.944662014,1.1625688840000001,1.016066515,1.237632898,0.975770905,0.8820755490000001,0.717965979,
FBgn0035086,CG12851,protein_coding,-1.827466504,5.4366380770000005,489.32629069999996,5.2000000000000005e-12,4.13e-10,73.00841809,84.21024385,88.32318338,23.00020539,22.27944525,23.92112335,25.74176577,23.41076187,25.55958884,7227.FBpp0289987
FBgn0039087,Ugt303B2,protein_coding,-1.826299999,2.336201921,117.80337469999999,4.71e-08,2.64e-07,8.547268022999999,9.992831856,9.920909615,3.1001836910000002,2.092693287,2.8426880619999997,2.3464967,3.21838376,3.087253708,7227.FBpp0083810
FBgn0262361,CG43059,protein_coding,-1.825801129,6.774364629,216.59892250000001,5.35e-09,4.4800000000000004e-08,171.4652084,181.15300630000002,166.36992969999997,60.20240968,46.60448137,39.37219655,108.9610844,109.2581687,101.7836436,7227.FBpp0293184
FBgn0037230,Nepl11,protein_coding,-1.8247762440000002,2.684564786,148.2056435,1.14e-08,8.14e-08,12.02904057,13.43500241,12.57890076,4.155107308,3.5394105110000003,2.997392174,2.323264059,3.123024242,3.206914704,7227.FBpp0078599
FBgn0265545,lncRNA:CR44395,ncRNA,-1.824705813,2.3204442569999997,85.33198671,4.2600000000000003e-07,1.78e-06,9.188010887,8.991792461000001,7.973973428,2.396901279,2.772313936,2.185195585,4.832389243,3.885900392,2.488948726,
FBgn0032471,CG5122,protein_coding,-1.8238130369999999,9.022990191,382.2680346,2.63e-11,1.0800000000000002e-09,733.3967006,841.4877652000001,855.4160412,251.932983,206.0461773,228.49797369999996,484.77227860000005,549.9860248,530.5289938,7227.FBpp0080012
FBgn0038826,Syp,protein_coding,-1.822284964,10.96767579,399.4186193,1.97e-11,9.229999999999999e-10,3349.7795170000004,3814.030344,3620.404025,1095.900582,1005.542489,947.9107713999999,1349.909349,1456.020653,1383.855492,7227.FBpp0083366
FBgn0042198,CG16741,protein_coding,-1.8208502830000002,5.8376282999999995,248.25417420000002,1.23e-09,1.47e-08,78.90808824,85.75570818,85.61440259999999,26.96872757,19.21778787,24.69464391,65.60897703,70.42300466,57.65266808,7227.FBpp0085601
FBgn0035198,CG9133,protein_coding,-1.8202850030000002,5.686382416,431.28286299999996,1.19e-11,6.769999999999999e-10,82.24478693,98.64628565,96.21250741,27.25578162,25.61025932,25.56485454,38.4035549,36.85645403,32.42813003,7227.FBpp0100107
FBgn0010329,Tbh,protein_coding,-1.8202562969999998,1.6206167809999998,90.59192961,2.3e-07,1.04e-06,5.8754911729999995,7.095086239,6.992040394,2.2390215540000002,1.6014823219999998,1.798435304,0.464652812,0.35759819600000003,0.646169381,7227.FBpp0089042
FBgn0052450,CG32450,protein_coding,-1.820209115,7.142745353,324.1621724,8.000000000000001e-11,2.1600000000000004e-09,237.72769219999998,218.6305163,251.61187489999998,75.03592748,57.31018882,68.16649944,111.3075811,131.6438157,120.2593014,7227.FBpp0078153
FBgn0036816,Indy,protein_coding,-1.819765936,5.325533332,503.5579385,4.3e-12,3.83e-10,74.71303590000001,69.26490129999999,81.29728323,20.65353857,20.07908929,23.14760279,23.67406076,23.64916067,24.07579248,7227.FBpp0074848
FBgn0034033,CG8204,protein_coding,-1.818272391,4.042503808999999,252.6635786,3.87e-10,6.25e-09,27.79373293,28.32765867,33.62274146,9.53737066,8.061242951,7.812557666,11.105202199999999,11.84842021,9.907930505,7227.FBpp0086482
FBgn0022355,Tsf1,protein_coding,-1.818108233,5.236983895,118.45402079999998,1.11e-06,4.13e-06,61.36624114,70.44156164,66.80530604,21.60081692,16.92322706,17.75229687,21.46695991,35.30686185,27.54596138,7227.FBpp0074331
FBgn0051415,CG31415,protein_coding,-1.817805048,7.099206089,65.96878616,6.26e-05,0.000149195,231.7192167,298.90685099999996,209.08401659999998,88.00359398,71.33325252,50.12413235,97.55385784,102.58300240000001,84.38493468,7227.FBpp0081605
FBgn0038208,CG14355,protein_coding,-1.8167947930000001,10.62274605,366.4084285,3.470000000000001e-11,1.26e-09,2298.610624,2544.765077,2324.167771,725.9094465,615.9449047999999,692.6876624,1543.274617,1796.2157370000002,1649.335378,7227.FBpp0082368
FBgn0262812,CG43183,protein_coding,-1.815456503,4.1117209830000006,178.4191092,4.4e-09,3.88e-08,35.72443707,35.84423518,32.70852795,11.51086722,7.475827144,10.67458374,6.644535209,7.151963912,7.347185181,7227.FBpp0297198
FBgn0038656,CG14294,protein_coding,-1.815396358,5.769557295,158.6738238,1.2699999999999999e-07,6.26e-07,82.30523437,91.00677448,72.83234328,29.14316196,21.31721007,19.31867601,59.40586199,61.60224916,54.08677039,7227.FBpp0083140
FBgn0265512,mlt,protein_coding,-1.812726734,8.609808252999999,417.6151318,1.4699999999999998e-11,7.76e-10,544.7160613,618.0452349,562.4783294,185.2790336,157.9075028,147.7424271,424.1583193,444.9713547,430.85138380000006,7227.FBpp0304278
FBgn0265425,lncRNA:CR44337,ncRNA,-1.8122341,2.089276992,183.507982,2.99e-09,2.89e-08,6.153549397000001,7.165334617,6.264055559,1.82996954,1.88409685,1.856449346,4.878854523999999,4.386537866,3.924880683,
FBgn0263582,lncRNA:CR43607,ncRNA,-1.811776963,2.404673822,206.9096643,1.3900000000000002e-09,1.62e-08,9.586963992000001,10.66019145,9.853190096,3.250887065,2.705024763,2.591293879,2.997010636,2.860785565,2.776135117,
FBgn0034776,CG13527,protein_coding,-1.8108346709999998,7.063759709,280.40920980000004,3.59e-10,5.94e-09,225.83163599999997,256.7226996,215.56816060000003,74.39723223,58.04364081,66.54210626,90.56083302,113.4539875,102.74093149999999,7227.FBpp0071791
FBgn0264466,lncRNA:CR43874,ncRNA,-1.810046408,3.4399696680000003,160.7441022,6.879999999999999e-09,5.46e-08,16.67140397,18.369951,17.53935557,5.461203215,5.517712202999999,3.9449548610000003,11.54662237,8.606196574,9.931862704,
FBgn0032785,CG10026,protein_coding,-1.806742377,2.975785909,123.6642361,3.5099999999999997e-08,2.0600000000000002e-07,15.71633441,14.26042086,14.74592538,4.894271475,3.9229587980000002,3.9449548610000003,3.15963912,5.268613415,4.475321267,7227.FBpp0080778
FBgn0004858,elB,protein_coding,-1.805398632,2.334889536,127.5184261,2.8999999999999998e-08,1.7600000000000001e-07,8.365925703,10.97630916,9.836260216,3.1934762560000003,2.8934344480000003,2.204533599,2.2767987780000003,2.45550761,2.800067317,7227.FBpp0089383
FBgn0036704,CG6497,protein_coding,-1.804681687,7.833878992000001,220.12427819999996,4.88e-09,4.21e-08,304.2440553,383.7493302,312.4240035,114.879029,85.10061736,86.22820453,249.9832128,265.7431391,251.19236370000002,7227.FBpp0305012
FBgn0037675,HP1e,protein_coding,-1.803987519,2.94644989,277.293937,2.13e-10,4.120000000000001e-09,12.69396241,13.24181937,12.61276052,3.882405965,3.5326815939999996,3.616208623,6.017253912999999,7.151963912,6.509558206,7227.FBpp0081494
FBgn0034745,CG4329,protein_coding,-1.803743493,8.753781455,393.58464530000003,2.17e-11,9.68e-10,649.3868484,721.0820443,631.603029,216.1086381,174.3731635,182.89893659999998,414.91172830000005,457.01049400000005,437.67206050000004,7227.FBpp0071851
FBgn0265882,lncRNA:CR44671,ncRNA,-1.803426464,1.5490729269999999,135.7293331,1.97e-08,1.2699999999999999e-07,5.972207077,6.656033872999999,5.434491445,1.8730276469999998,1.4736328930000002,1.8371113319999999,0.8828403420000001,0.858235669,0.837626975,
FBgn0085274,CG34245,protein_coding,-1.802968324,3.9302044310000004,299.6842188,1.29e-10,2.9399999999999998e-09,25.31538789,25.35966468,24.4975362,7.377288967999999,6.365555786,7.83189568,14.195143400000001,14.01784927,12.15755724,7227.FBpp0291736
FBgn0267726,CG46059,protein_coding,-1.80098945,9.506433242,204.64658390000002,3.5100000000000005e-09,3.26e-08,1311.250049,1307.497947,1267.607827,436.48002879999996,300.5269054,378.3289064,475.0842674,588.4874306,480.29530750000004,
FBgn0262878,CG43233,protein_coding,-1.800332536,4.564166665,88.13750263,4.96e-06,1.5399999999999998e-05,44.96080591,48.50650543,47.97927961,12.55143814,9.884779545,18.37111332,9.409219439,9.7505108,11.08060827,7227.FBpp0297397
FBgn0033631,Sod3,protein_coding,-1.80025031,5.15329701,411.1477521,1.63e-11,8.28e-10,57.872379099999996,63.66259311,65.60328457,17.31653529,17.07126324,19.39602807,29.04080074,26.03314864,24.09972468,7227.FBpp0110197
FBgn0037483,CG14609,protein_coding,-1.799172978,7.982496367,418.25916800000005,1.46e-11,7.72e-10,416.7971886,433.29199919999996,429.78193089999996,128.28445290000002,106.5524058,133.0455365,192.6682884,220.39968790000003,215.27013259999998,7227.FBpp0081092
FBgn0061188,lncRNA:Yu,ncRNA,-1.7972135740000001,2.673475366,179.74363069999998,3.4000000000000003e-09,3.19e-08,13.22589988,14.19017248,12.68048004,4.147930957,3.357729743,4.041644931,1.8586112469999998,1.430392782,1.8906437440000001,
FBgn0035711,CG8519,protein_coding,-1.796714347,1.129011569,65.99778184,1.45e-06,5.18e-06,3.3971461310000004,3.846098729,4.232469972,1.169745235,1.009337598,1.121604813,1.301027873,2.2171088130000003,1.220542164,7227.FBpp0076651
FBgn0031728,Hsp60C,protein_coding,-1.796382947,10.99249557,293.16578660000005,1.48e-10,3.2e-09,3135.384536,3691.9913479999996,2986.278444,1047.926675,876.6298908,900.6680031999999,1830.755311,1973.346043,1893.348082,7227.FBpp0078742
FBgn0051759,CG31759,protein_coding,-1.79542969,4.8720680839999995,334.6769185,6.27e-11,1.82e-09,45.10587976,48.50650543,49.19823096,13.47001108,12.07840659,15.68312937,25.50943937,28.87009433,25.10487705,7227.FBpp0288679
FBgn0037634,hng2,protein_coding,-1.794681705,5.7110918,329.84903330000003,6.89e-11,1.94e-09,78.63003002,96.59152058,81.95754854,28.31788158,22.98598157,22.74150449,45.83799989,46.51160531,47.81653417,7227.FBpp0081402
FBgn0039797,eIF4H2,protein_coding,-1.79140763,9.306960716,462.1574296,7.570000000000001e-12,5.18e-10,1007.187336,1133.246844,975.6689779999999,321.2421823,288.77821580000005,290.1282244,530.4244173000001,577.3780466,576.4070198,7227.FBpp0085061
FBgn0267536,lncRNA:CR45876,ncRNA,-1.789528648,2.363028389,199.0944493,1.7800000000000003e-09,1.94e-08,9.453979624,9.975269762,9.379153459,2.913598561,2.967452539,2.417251753,3.113173839,2.670066527,3.0393893089999997,
FBgn0027066,Eb1,protein_coding,-1.78750068,9.360187032999999,553.7878043,2.3e-12,2.85e-10,1078.237257,1102.846858,1113.427411,340.53221410000003,308.864034,304.8637911,539.043727,589.2264667999999,537.6129248,7227.FBpp0289513
FBgn0259140,CG42255,protein_coding,-1.786818468,3.4932628919999997,194.755374,2.0499999999999997e-09,2.16e-08,19.29482286,22.9712198,23.70183185,6.810357227999999,6.432844959,5.840080235,6.203115037999999,4.648776543,5.001829651,7227.FBpp0304441
FBgn0085489,CG34460,protein_coding,-1.7866797069999998,6.47551246,34.2348757,0.0008178269999999999,0.001544681,136.647483,132.5411283,140.5687927,54.55462134,35.27971351,28.63959877,67.79284524,123.1806584,81.65666396,7227.FBpp0111678
FBgn0037544,CG11035,protein_coding,-1.786474712,5.165340446,282.3549341,1.89e-10,3.81e-09,46.883034499999994,54.65323855,41.34276669,15.26409887,12.36102112,13.788004,48.27742715,46.89304338,43.79592469,7227.FBpp0081306
FBgn0039812,CG15548,protein_coding,-1.786403336,7.223300768,450.1415495,9e-12,5.68e-10,161.6969021,187.54560880000002,178.4917237,55.00673146,45.52112568,52.48337006,214.92515809999998,227.95692979999998,221.70789419999997,7227.FBpp0085093
FBgn0265530,lncRNA:CR44380,ncRNA,-1.784990302,1.372191137,49.64936982,8.63e-06,2.52e-05,4.5214685160000005,4.724203461,4.706506609,1.413741174,1.4467172240000001,1.1602808409999998,2.462659903,1.62111182,0.957287971,
FBgn0266834,lncRNA:CR45296,ncRNA,-1.783421724,1.1046689920000001,105.0847712,9.44e-08,4.839999999999999e-07,4.158783875,5.145693733,4.198610213,1.306095907,1.466903976,1.121604813,0.44142017100000003,0.476797594,0.478643986,
FBgn0035868,CG7194,protein_coding,-1.780741944,4.132182299999999,351.1460795,4.58e-11,1.4800000000000003e-09,28.26522297,28.59109009,31.77738455,7.678695716,8.989833541,9.146880634,14.3113066,14.566166500000001,14.35931957,7227.FBpp0076437
FBgn0038282,dpr9,protein_coding,-1.779997394,2.2051180269999997,160.82608280000002,6.859999999999999e-09,5.4500000000000005e-08,7.543840518,9.29034807,9.12520526,2.705484378,2.314747558,2.533279837,2.602055746,2.240948692,2.823999516,7227.FBpp0088403
FBgn0264505,lncRNA:CR43904,ncRNA,-1.778958714,2.936761598,174.9107878,4.04e-09,3.6499999999999996e-08,17.31214683,17.50940837,15.47391022,5.461203215,4.683326455,4.486419253999999,0.999003545,1.311193384,0.909423573,
FBgn0033861,CG12464,protein_coding,-1.7787947519999998,5.7027164710000005,113.8425784,1.63e-06,5.77e-06,63.71160181,74.1822878,65.89109253,25.70568977,18.28919728,15.18034101,69.07064048,72.13947599,64.85626007,7227.FBpp0086778
FBgn0051609,CG31609,protein_coding,-1.778086019,4.745812292,416.03816760000007,1.51e-11,7.820000000000001e-10,39.18203064,37.65313093,40.19153486,12.45096922,11.15654492,10.46186559,32.8509538,29.46609132,28.16819856,7227.FBpp0289151
FBgn0052440,CG32440,protein_coding,-1.776995569,6.780023612000001,237.8187082,1.59e-09,1.79e-08,171.56192430000002,195.5012377,185.31446530000002,65.54161493,48.49530713,46.99137408,90.02648229,97.8627062,87.63971379,7227.FBpp0078001
FBgn0265680,lncRNA:CR44487,ncRNA,-1.775262355,1.50411565,105.3141024,9.31e-08,4.79e-07,4.364305172,5.742804951,5.315982285,1.672089815,1.5745666530000002,1.218294884,1.928309169,1.59727194,1.842779345,
FBgn0053489,CG33489,protein_coding,-1.7729251419999998,7.177219582999999,480.7253947,5.84e-12,4.3499999999999995e-10,201.5196756,221.33507889999998,204.44522949999998,65.57749668,54.98871235,63.02258771,168.18108519999998,169.3346656,154.314821,7227.FBpp0088510
FBgn0051787,CG31787,protein_coding,-1.771216619,7.302862912999999,390.1636445,2.2999999999999998e-11,1e-09,237.82440809999997,226.4280863,234.8682237,71.49081002,58.29261075,75.16686051,181.9348085,166.21164130000003,168.9852592,7227.FBpp0080608
FBgn0032827,CG10481,protein_coding,-1.7710325009999999,2.4774077759999997,107.1576179,8.39e-08,4.38e-07,9.127563447,10.27382537,9.650031537,2.533251951,2.530072913,3.500180538,3.13640648,4.529577144,4.69071106,7227.FBpp0080847
FBgn0034720,Liprin-gamma,protein_coding,-1.770257461,5.056407958,522.214232,3.3799999999999997e-12,3.4099999999999996e-10,59.41983357,57.91978816,58.76361310000001,18.34992986,17.43462478,15.77981944,23.04677947,23.10084344,25.39206344,7227.FBpp0112019
FBgn0037975,CG3397,protein_coding,-1.76890131,1.224806726,94.12157399,1.83e-07,8.57e-07,4.5214685160000005,4.03928177,4.503348051000001,1.3706830669999999,1.184289449,1.276308926,1.045468827,1.1443142259999999,1.603457352,7227.FBpp0081978
FBgn0035988,CG3982,protein_coding,-1.766520708,10.37467741,179.44764909999998,5.820000000000001e-09,4.79e-08,2329.716876,2591.74368,2058.605675,830.3181792,601.6324977,619.4546032000001,885.8605857000001,1063.735433,967.6745458999999,7227.FBpp0076213
FBgn0004882,orb,protein_coding,-1.7645444719999999,10.25530097,296.54378280000003,1.38e-10,3.05e-09,1998.4286359999999,2189.993203,1920.390136,691.7213097,566.2720372,539.7819855,974.8648318,1076.513608,1041.960093,7227.FBpp0083776
FBgn0034863,SkpF,protein_coding,-1.7641192980000002,6.62506596,556.3819465,2.23e-12,2.82e-10,125.1866483,134.9998216,129.3442824,39.58475287,35.01728574,40.1263791,125.61888770000002,135.0052388,123.77733470000001,7227.FBpp0071931
FBgn0034129,Parp16,protein_coding,-1.7634833769999998,6.064412024,189.18910780000002,1.67e-08,1.1e-07,77.7354079,80.61001445,79.5535056,26.57402826,17.91237791,25.68088262,89.25980515,102.7260417,102.7169993,7227.FBpp0086303
FBgn0029702,CG15572,protein_coding,-1.763164055,8.670574354,371.5140857,3.17e-11,1.2e-09,517.9257558,583.3249738,525.8082095999999,181.89897219999997,144.03247530000002,153.3311132,495.62192170000003,538.256804,527.3699435,7227.FBpp0070615
FBgn0050323,CG30323,protein_coding,-1.76307478,2.855742776,174.7085677,4.07e-09,3.6600000000000003e-08,14.20514841,15.68295052,14.49197719,4.6502755360000005,3.761464782,4.679799394,2.787916871,2.074069535,2.273558932,7227.FBpp0271829
FBgn0025456,CREG,protein_coding,-1.762980814,2.3245532509999998,73.97677798,1.13e-06,4.17e-06,8.946221127000001,7.6570732679999995,10.03941877,2.447135737,2.26091622,3.1907723139999997,2.3464967,4.171978949,3.8052196869999997,7227.FBpp0088836
FBgn0036708,CG13725,protein_coding,-1.7618373809999999,6.595630401,139.7832052,3.14e-07,1.37e-06,140.189703,139.7064629,143.0913448,44.36420272,31.37021255,49.19590768,96.69425014,121.79794540000002,104.15293129999999,7227.FBpp0075009
FBgn0042630,Sox21b,protein_coding,-1.759406239,2.760599464,142.7403645,1.44e-08,9.76e-08,13.21381039,14.68191113,13.28995571,4.348868789,4.454543267,3.306800398,2.76468423,1.954870136,2.3932199290000002,7227.FBpp0075489
FBgn0051820,CG31820,protein_coding,-1.757788687,8.092970486,197.9120462,1.04e-08,7.58e-08,510.73251050000005,463.79735760000005,432.4229921,159.0207648,116.71979990000001,140.33596780000002,178.7287041,229.4111624,225.96782569999996,7227.FBpp0080365
FBgn0033521,CG12896,protein_coding,-1.7570543669999998,2.063309241,68.85300715,1.52e-06,5.42e-06,7.241603317999999,8.025877255,10.53038529,2.4184303330000003,2.81268744,2.378575725,1.277795233,0.78671603,1.603457352,7227.FBpp0087406
FBgn0266956,lncRNA:CR45407,ncRNA,-1.756600011,1.011331918,65.92310277,1.46e-06,5.21e-06,3.312519715,3.7407261610000004,4.164750453,1.306095907,1.123729193,0.850872617,1.417191076,0.929755309,0.957287971,
FBgn0032364,CG4970,protein_coding,-1.7550268390000001,7.129983055,426.5706802,1.28e-11,7.08e-10,221.96299989999997,248.0470248,250.1220455,72.0075073,63.48060601,77.97087255,109.58836570000001,113.23942859999998,104.0332703,7227.FBpp0079826
FBgn0028838,CSN1a,protein_coding,-1.7542373059999998,7.216396089,240.9144221,1.32e-09,1.56e-08,193.8186718,226.0241582,178.305495,69.10108509,50.22463888,57.95602803,185.18737819999998,187.882092,190.1891877,7227.FBpp0080233
FBgn0032078,C1GalTA,protein_coding,-1.754231875,2.383509416,158.0508814,7.65e-09,5.91e-08,9.683679896000001,8.605426378999999,11.24144025,2.827482348,2.772313936,3.1714342999999996,2.462659903,3.099184362,2.7282707189999997,7227.FBpp0079388
FBgn0031826,CG9550,protein_coding,-1.753929624,7.3138733060000005,168.3033488,5.33e-08,2.95e-07,257.5544526,221.6511966,254.60846370000002,75.95450043,59.65185205,82.14788358,133.9594056,181.6598834,164.8210565,7227.FBpp0078916
FBgn0031460,CG15399,protein_coding,-1.752510046,3.1568069010000004,150.710455,1.03e-08,7.47e-08,17.62647352,16.4029964,16.96373965,4.894271475,4.844820471,5.414643927,5.645531664,3.5521420760000004,4.499253466,7227.FBpp0077413
FBgn0267489,PRY,protein_coding,-1.7521333819999998,3.1363773260000003,246.08517510000001,4.59e-10,6.990000000000001e-09,15.28111284,14.71703532,17.81023364,4.592864727,4.49491677,5.1245737160000004,5.389972617000001,5.840770527999999,5.600134633,7227.FBpp0291446
FBgn0039792,CG2267,protein_coding,-1.751448717,9.999759082,329.0424251,7e-11,1.9600000000000003e-09,1619.302292,1629.8150699999999,1539.433978,544.4267026,426.135605,451.5813035,945.9634269,1052.626049,1005.1523699999999,7227.FBpp0085034
FBgn0267641,lncRNA:CR45979,ncRNA,-1.7511096309999998,3.2508220189999997,201.519854,1.65e-09,1.8300000000000002e-08,15.98230315,20.37202979,18.38584956,6.12860387,5.34948927,4.737813436000001,4.739458681,4.815655701,4.738575459,
FBgn0061197,salto,protein_coding,-1.7498657990000002,11.85142575,262.2883541,3.04e-10,5.28e-09,6197.543044,7450.788904000001,6501.361686,2171.6427940000003,1827.405721,1992.028163,2216.672704,2540.306062,2358.494307,7227.FBpp0088611
FBgn0028979,tio,protein_coding,-1.7481164,5.870700969,443.3425557,9.95e-12,6.05e-10,92.5571202,107.58539180000001,93.04661987,31.604650399999997,26.61959692,29.04569706,47.76630905,49.80150871,48.46270355,7227.FBpp0088404
FBgn0050354,UQCR-11L,protein_coding,-1.74733006,4.593406609,135.40357519999998,1.1800000000000001e-07,5.870000000000001e-07,34.890262400000005,31.08490753,37.68591263,9.465607149,8.653387675,12.89845535,30.29536333,29.03697348,23.429623100000004,7227.FBpp0087782
